Connected to ESP32-CAM at http://192.168.128.66:81/stream. Press 'q' to quit.
Capture: 0.00 ms | MediaPipe: 82.90 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 71.81 ms | Show: 0.00 ms
Capture: 0.53 ms | MediaPipe: 78.80 ms | Show: 0.00 ms
Capture: 1.03 ms | MediaPipe: 86.57 ms | Show: 0.00 ms
Capture: 0.96 ms | MediaPipe: 57.73 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 61.56 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 73.53 ms | Show: 0.00 ms
Capture: 0.98 ms | MediaPipe: 66.63 ms | Show: 0.00 ms
Capture: 1.15 ms | MediaPipe: 60.14 ms | Show: 0.00 ms
Capture: 1.05 ms | MediaPipe: 56.64 ms | Show: 0.00 ms
Capture: 0.41 ms | MediaPipe: 57.17 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 55.36 ms | Show: 0.00 ms
Capture: 0.99 ms | MediaPipe: 70.71 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 56.61 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 50.27 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 38.66 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 31.54 ms | Show: 0.00 ms
Capture: 0.37 ms | MediaPipe: 39.66 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 36.61 ms | Show: 1.00 ms
Capture: 0.54 ms | MediaPipe: 32.54 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.74 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.08 ms | Show: 0.00 ms
Capture: 1.03 ms | MediaPipe: 32.38 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 27.17 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 31.18 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 30.25 ms | Show: 0.00 ms
Capture: 0.55 ms | MediaPipe: 28.22 ms | Show: 0.00 ms
Capture: 1.79 ms | MediaPipe: 33.41 ms | Show: 0.00 ms
Capture: 1.04 ms | MediaPipe: 26.97 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 30.21 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 20.93 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 33.05 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.35 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 40.25 ms | Show: 0.00 ms
Capture: 1.03 ms | MediaPipe: 40.52 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 32.36 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.12 ms | Show: 1.00 ms
Capture: 1.00 ms | MediaPipe: 29.29 ms | Show: 0.00 ms
Capture: 0.40 ms | MediaPipe: 27.92 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 35.28 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.07 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 34.33 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 21.37 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 38.28 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 54.83 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 40.25 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 48.97 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 48.53 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 46.78 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 38.52 ms | Show: 1.01 ms
Capture: 0.22 ms | MediaPipe: 27.84 ms | Show: 0.00 ms
Capture: 0.22 ms | MediaPipe: 29.00 ms | Show: 0.00 ms
Capture: 0.54 ms | MediaPipe: 27.54 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 27.96 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 34.17 ms | Show: 1.05 ms
Capture: 0.00 ms | MediaPipe: 33.40 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.23 ms | Show: 0.00 ms
Capture: 0.99 ms | MediaPipe: 32.28 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 27.90 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 27.76 ms | Show: 0.00 ms
Capture: 0.96 ms | MediaPipe: 40.30 ms | Show: 0.00 ms
Capture: 1.02 ms | MediaPipe: 36.94 ms | Show: 1.00 ms
Capture: 1.00 ms | MediaPipe: 38.04 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.38 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 36.69 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 41.02 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 32.33 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 29.91 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 29.05 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 30.29 ms | Show: 0.00 ms
Capture: 0.45 ms | MediaPipe: 25.48 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 25.27 ms | Show: 1.00 ms
Capture: 1.00 ms | MediaPipe: 35.40 ms | Show: 0.94 ms
Capture: 1.01 ms | MediaPipe: 33.12 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 25.64 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 21.63 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 32.43 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 36.76 ms | Show: 0.00 ms
Capture: 0.52 ms | MediaPipe: 29.35 ms | Show: 0.00 ms
Capture: 0.69 ms | MediaPipe: 45.31 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.57 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 37.28 ms | Show: 6.08 ms
Capture: 1.03 ms | MediaPipe: 40.34 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 41.87 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 40.91 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 37.09 ms | Show: 7.05 ms
Capture: 0.00 ms | MediaPipe: 38.65 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 36.99 ms | Show: 0.00 ms
Capture: 0.99 ms | MediaPipe: 35.35 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.17 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 38.54 ms | Show: 0.03 ms
Capture: 0.99 ms | MediaPipe: 35.31 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 39.59 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 29.53 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.98 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 43.79 ms | Show: 0.00 ms
Capture: 0.98 ms | MediaPipe: 41.27 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 33.13 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 41.95 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 38.33 ms | Show: 0.54 ms
Capture: 0.00 ms | MediaPipe: 40.29 ms | Show: 1.01 ms
Capture: 1.01 ms | MediaPipe: 43.81 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 48.24 ms | Show: 0.00 ms
Capture: 0.55 ms | MediaPipe: 47.97 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.33 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 30.32 ms | Show: 1.00 ms
Capture: 0.21 ms | MediaPipe: 30.25 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 39.92 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 43.99 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.67 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 23.84 ms | Show: 0.00 ms
Capture: 0.54 ms | MediaPipe: 32.48 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 29.27 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 32.34 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 42.78 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 38.47 ms | Show: 0.00 ms
Capture: 0.53 ms | MediaPipe: 33.95 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 40.75 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.36 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 35.01 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 33.18 ms | Show: 0.00 ms
Capture: 1.99 ms | MediaPipe: 38.63 ms | Show: 0.00 ms
Capture: 0.98 ms | MediaPipe: 40.38 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 49.23 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 34.57 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 26.07 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.06 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 33.38 ms | Show: 0.00 ms
Capture: 1.07 ms | MediaPipe: 38.30 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.29 ms | Show: 0.00 ms
Capture: 0.17 ms | MediaPipe: 39.31 ms | Show: 5.05 ms
Capture: 0.00 ms | MediaPipe: 34.38 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 32.50 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 38.69 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.56 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 28.16 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 26.93 ms | Show: 5.01 ms
Capture: 1.00 ms | MediaPipe: 32.82 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 43.87 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 43.06 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 29.53 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 30.35 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 27.67 ms | Show: 1.01 ms
Capture: 0.00 ms | MediaPipe: 30.75 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 30.35 ms | Show: 0.00 ms
Capture: 0.42 ms | MediaPipe: 50.12 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 43.61 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.25 ms | Show: 0.00 ms
Capture: 1.02 ms | MediaPipe: 34.88 ms | Show: 0.00 ms
Capture: 4.64 ms | MediaPipe: 29.31 ms | Show: 0.99 ms
Capture: 0.00 ms | MediaPipe: 26.84 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 31.30 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 33.28 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 35.50 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 52.01 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 41.99 ms | Show: 0.00 ms
Capture: 1.03 ms | MediaPipe: 47.51 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 44.79 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 37.05 ms | Show: 0.57 ms
Capture: 0.00 ms | MediaPipe: 43.02 ms | Show: 1.01 ms
Capture: 0.79 ms | MediaPipe: 39.70 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 33.99 ms | Show: 0.00 ms
Capture: 0.47 ms | MediaPipe: 29.75 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 34.29 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 40.15 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 39.33 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 32.60 ms | Show: 0.52 ms
Capture: 0.00 ms | MediaPipe: 25.93 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 22.96 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 30.80 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 34.36 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 61.50 ms | Show: 0.00 ms
Capture: 0.58 ms | MediaPipe: 74.85 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 69.62 ms | Show: 1.00 ms
Capture: 1.00 ms | MediaPipe: 74.01 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 61.33 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 53.35 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 80.71 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 67.16 ms | Show: 0.00 ms
Capture: 0.99 ms | MediaPipe: 68.68 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 60.57 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 55.57 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 55.65 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 78.11 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 68.96 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 59.22 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 55.81 ms | Show: 1.00 ms
Capture: 1.00 ms | MediaPipe: 66.78 ms | Show: 0.00 ms
Capture: 1.01 ms | MediaPipe: 55.19 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 57.53 ms | Show: 0.00 ms
Capture: 0.95 ms | MediaPipe: 77.53 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 74.66 ms | Show: 0.00 ms
Capture: 0.96 ms | MediaPipe: 64.40 ms | Show: 0.22 ms
Capture: 0.00 ms | MediaPipe: 67.46 ms | Show: 1.02 ms
Capture: 1.00 ms | MediaPipe: 77.95 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 61.69 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 66.74 ms | Show: 0.00 ms
Capture: 0.51 ms | MediaPipe: 67.74 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 59.79 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 60.57 ms | Show: 0.00 ms
Capture: 1.02 ms | MediaPipe: 60.17 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 56.96 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 62.47 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 68.87 ms | Show: 0.00 ms
Capture: 1.00 ms | MediaPipe: 71.60 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 63.59 ms | Show: 0.00 ms
Capture: 0.99 ms | MediaPipe: 54.60 ms | Show: 0.00 ms
Capture: 0.96 ms | MediaPipe: 57.66 ms | Show: 0.00 ms
Capture: 0.94 ms | MediaPipe: 57.63 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 63.98 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 65.59 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 71.54 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 59.75 ms | Show: 0.00 ms
Capture: 0.98 ms | MediaPipe: 58.56 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 58.17 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 55.15 ms | Show: 1.00 ms
Capture: 0.00 ms | MediaPipe: 66.90 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 71.41 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 79.65 ms | Show: 0.00 ms
Capture: 0.00 ms | MediaPipe: 64.33 ms | Show: 0.00 ms
